comment,score,likes
Jerry go home your drunk.... And it's 12:30 in the afternoon.,0,0
If u kick 🦵 it I’m sure it’ll move,0.3182,0
"Ja JA  JA  jA  Ja!
Master!",0,0
That's what I call Stuck,-0.25,0
To much sake...,0,0
Omg that’s totally heart melting.,0,0
Slipped and fell? I want to believe it you!!! 🤣,0.2905,0
"She's like W.T.F. y'all looking at!!!I had a lonnnnng night, I'm M.F. TIDE🐱🐱🐱🐱🐱lol",0.5229,0
Lmao,0.5994,0
Of course it’s Asian,0,0
Cats like bring me pillow human,0.3612,2
"He own's the place, he will sleep where he wants.  Plus he's maybe had a few too many beers.  hahah this is awesome.  Beautiful cat.  👍",0.8402,0
"Somebody save this cat, he’s drugged. They about to cook him!!! 😂 👀 😆 

Garfield in real life.",0.6219,0
"There are too many red flags to mention in this video, I would never eat at an establishment like that",0.3612,0
"Kitty says 
"" I'M SEXY AND I KNOW IT!!!""

WORD!!
SCRATCH MY BELLY!!!",0.7431,3
That restaurant sounded like it was in an Asian country!...Maybe someone drugged the cat and was about to put it in some stir fry!...Lol!...Just a joke and no disrespect intended!...,-0.3544,0
Será que o envenenaram?,0,0
They sleep just like a person.,0.3612,0
LMAO! My cat does the same thing! And will not move no matter what!,0.8086,0
Sweet! People are nice to the cat!,0.7494,0
Super cute!,0.8016,0
😻😻😻🐱🐱🐱🐱🐱❤❤❤❤,0,0
What kind of cat is that? Love his coat!,0.6696,0
The cat? That amazingly clean floor!,0.5081,0
Oh you lazy cat!,-0.4199,0
🐈💤💤💤...Fearless😻,0,0
Cat simply doesnt give a shit. Long live cat.,0.4449,0
Guess that town doesn't have a health department worrying about animals in restaurants.,-0.34,0
Lazy lima bean,-0.3612,0
"He protecc
He attacc
In restaurants, he lie on his bacc",0,29
Ketamine anyone?,0,0
Wow.wooden floor. I have seen it for the first time.I think the cat drank wine instead of water,0,0
This cat is protesting all his brothers an sister's who have been eaten at this restaurant😁,-0.4215,0
Sorry but.get the cat out of the restaurant.,-0.0772,0
겁나 귀엽네 ㅋ 배째!,0,0
The cat looks high af lmaoooo.,0,0
Esse gato é safado,0,0
Poor Kitty cat. I hope it didn't die.,0.449,0
This could actually be a type of focal seizure.,0,10
Maybe he's sick... and they don't know it.,0,0
Rumor is they cooked the cat after the camera stopped recording,-0.2263,0
i had one that always did that too.  i think it's very funny and brave .,0.7818,0
My cat sleeping in the middle of our sidewalk in front of the house.😭 Civilians thought she was dead.,-0.6486,0
"yes, nothing stops them.",0.4843,0
I know where my cat spends the day now!!!!,0,0
"Cute
My dog does the same fricken thing",0.4588,0
I've never seen a cat sleep with both legs out like that . He looks like a human knocked out cold from a punch .,0.6124,0
OK NOW FUR IN MY FOOD WHERE IS THE HEALTH DEPARTMENT???,0.4098,0
Наглый котяра!!!,0,0
Just too funny! ❤️,0.4926,0
"if you're going to cook um ,   you must keep them in the pot until well done  🎎",0.2732,0
"As soon as you enter this place, you know who the REAL owner is!  😻",0,226
Someone please recharge this cat.,0.3182,0
He’s had enough of cleaning the dishes until he gets a raise.,0,440
"I can't be the only one thinking about Garfield, this cat doesn't give a damn about what's going on around him/her as long as they continue to step around.",0.3089,0
😹😹😹,0,0
One too many milk shots...,0,0
Cat sleeps like it had a major heart attack or stroke lol.,0.296,0
👏😁🇧🇷🇧🇷🇧🇷🇧🇷ESTES BICHINHOS SÃO TUDO UNS FOLGADOS. MAS SÃO MUITO FOFOS. EU TENHO DOIS GATINHOS.😽😼😻😸😹😺🙀😻,0,0
Why is this cat allowed in a restaurant my dogs not,0,0
Me at retirement,0,0
That looks like a big cat and so pretty,0.7661,0
HAPPY life lead it,0.6633,0
Its the only spot where there's a working ceiling fan. The 🐱 cat found that spot fair and square.,0.5574,0
He’s great & one big cat too,0.6249,0
kitty is crazy :)))),-0.34,0
Plot twist: *the cat is a paid actor*,0,0
Not a huge cat fan but this one's cool.,0.2472,0
Zero fucks given,-0.4767,0
Awww... the baby was laid out!!! 😂 He's so cute. I'm glad nobody bothered him. 😺💕,0.7721,0
He's tired. What a darlin.,-0.4404,0
"*Wow....that is the most free way of live....Naked, sleep eveywhere, do what you like to do and no one cares.*",0.5984,0
I bet he would move for some lasagna!!  🐱🐈,0,1
Busy restaurant?,0,0
Ive smoked some chronic and looked exactly the same,0,0
"ああああああぁ…かわいい💕💕💕
soooooo…cute❤️❤️❤️❤️❤️✨✨✨",0,0
"i fel and can't get up, thats some good shit",-0.1779,0
No Fs given,-0.296,0
He's lucky no one is texting and walking over him.,0.1531,6
Has no shame 🤣,-0.6486,0
😂😂😂😂,0,0
I’m not eating at any restaurant that has cats sleeping inside,0,1
Just kick the fuckin thing into the wall and be done with the flie bag,0,0
Ginger kitties are so cool they're the best,0.8015,0
Love cats the best...let her sleep when ready she will go,0.7717,0
That cat is a mood 😂😂😂🐱,0,1
대단한 내공을 갖고있어,0,0
too much lasagna,0,0
Must not be a Chinese restaurant.,0,0
What an easy life that cat has.. Must be nice..,0.4404,0
"Awesome, I’d join him if I was there. 😂🙏🌈",0.743,9
Lmao this is a lost episode of Tom and Jerry...😁😁😁✌✌✌,0.3818,0
Looks drunk🤣,0,0
Lol,0.4215,0
"That isn't lazy, it is rude and ill mannered",-0.5705,0
Snoop Catt,0,0
I’ve never seen a cat stay frozen like that with his belly up. Usually their belly is exposed for short seconds and you can see him breathing,0.296,16
That cat needs to be disciplined 😩☝️,0,1
Maybe it eats the wild wacky weed that's known to grow wild in Thailand.,0,1
This is why cats are the best 🤣,0.6369,0
Uuuuuu Soooooo adorable and precious 🤗🤗😙😙,0.7845,0
Garfield ?,0,0
He's so funny 😄,0.4927,0
I would move the cat,0,0
lol,0.4215,0
Es el gato de Don vergas 😂😂,0,0
Reminds me of our cat chico lol,0.4215,1
Garfield is that you??😂😂,0,0
Someone should use chalk and draw around the cat and make it a crime scene,-0.5423,9401
She’s probably had too much saki bombs,0,0
Q. Why do some restaurants have a cat? A. To eat the mice.,0,0
😂😂👍,0,0
She looks dead from far sway,-0.6486,0
Surrounded by Asians cat plays dead somehow,-0.5106,0
How surprising that the thumbnail is actually not a clickbait and this video could be my next asmr track,0.2732,0
"Oddly enough, I encountered a situation similar to this in a neighboring tavern.  The cat was even an orange tiger stripe, though a male.  The kitty was actually in danger of being stepped on because many of the people in the tavern did not like cats.  I scooped the cat up and placed him on a bar stool beside mine.  He kept me company the entire time I was there.  I was going to put him on a chair under a table when I left.  But when I got up, the little guy got up, too, and went to a quiet corner.  Curious episode.",-0.4956,0
Maybe it's a Chinese restaurant.......,0,0
Owners cat probably still bad idea to let it laying there ppl might stomped it by accident and bad rep to restaurant,-0.8779,0
is that Heatcliff?,0,1
I love this cat😂😂😂😂😂😂😂,0.6369,0
Their cardiovascular health must be on POINT because they are chilllll,0,0
This cat is my whole mood....they got the nerve to call it depression! 🤣🤣🤣🤣,-0.6114,5
spirit animal located😽,0.1779,0
I strive to achieve his level of IDGAF,0,0
Maybe someone should check for a pulse 😂,0,0
He just wants someone to rub his belly.,0,30
This cat must’ve had a good meal from the restaurant. Lol,0.6908,0
What the lol so cute.,0.7695,0
I would punt that Pussy out the fucking restaurant,0,1
He's not lazy he's drunk or high let him rest out was a rough nite for him,0.4847,2
He knows they about to cook him,0,0
Was up smashing pussy way to late,0,0
he’s on break relax,0.4404,0
Too cute!!!,0.5962,0
That is one seriously trusting cat! Wow!,0.7494,0
"What do you get when you mix a cap with alcohol?
Catatonic!




Whatever, fight me.",-0.4389,0
He is so cute,0.5949,0
The cats on weed mark my words,0,0
Food coma,0,0
That must be the best dream ever,0.7351,0
Cats are devilish animals,-0.4767,0
probably the work of a sleep paralysis demon,0,0
Why isn't anybody kissing that little face?,-0.4585,0
"Drunk again, how dry I am.........",-0.34,1
When you're tired of landing on your feet at the damn  time lol,-0.4215,61
That's my manager when employees go on overtime.,0,0
That cat owns the restaurant!!! So he can be Lazy😂😂😂😂 make sure y'all pay him in food😂😂😂😂,0.4168,0
Real life Garfield,0,1
"Not a cat person, but I like this guy.",0.5023,0
Hahaha,0.5574,0
Thís cat killed me!! 😂😂😂😂😂😂😂😂😂😂😂😂😂,-0.7256,0
lol she is the  Boss,0.4215,0
It's definitely not cocaine.,0.4019,0
That’s one cool 😎 😺!,0.3802,0
"That's a confident comfortable cat, totally trusting of it's surroundings.",0.8588,564
Наглая рыжая морда ),0,0
"روعة سبحان الخالق العظيم رب العرش العظيم ،
I think that cat out of earth",0,0
In all honesty that cat was raised well to be so comfortable be open around random people,0.8605,0
❤❤❤,0,0
Resembles my cat,0,0
"Looks like a barfly who says, ""Wow, that last Mojito was one too many.""",0.3612,12
That cat is suffering from pulmonary oedema.,-0.4767,0
Eat the 1%! Said the cat.... wait for it.,0,0
1:00 O hai Youtube,0,0
Ultimate thug life,0,0
😍😍😍😍😍,0,0
OMG I WANT IT!!!,0.2905,0
Sasha is asleep.,0,0
Try the 💤 or the 💤,0,0
I want to be a cat in my next life,0.0772,0
"""Dog entering the Restaurant""


Cat : ight Ima head out",0,115
Probably high,0,0
I think wwe should feature this cat,0,0
lol,0.4215,0
High weed,0,0
😂😂😂 so cute,0.5095,0
They only do that when they really love where they are.,0.6697,0
Cat: welcome to my house..,0.4588,0
lol,0.4215,0
He’s bored being creative,0.2023,0
Karen waiting for manager and passed out,0,0
"Dis cat be like “I be da King o’ dis floor, stay in yo’ lane” 😝",0.3612,32
Under floor central heating by any chance?,0.25,0
My cat talks in her sleep. 😂 well more like meows,0.5984,0
if only it could talk...fk off dude sleeping here,0,0
"He is the Owner, why on earth should he move?",0,0
😊♥️,0,0
This is what OD'ing off to much catnip looks like...,0,0
This is one drunk cat,-0.34,0
That pussy’s all stretched out.,0,0
Garfield,0,1
Like ....keep working hard guys I  just need a little nap ...😂🤣 XXXtreeem case of laziness 😂,0.2732,0
"Very pretty spots on tummy, but I think this is odd behavior. I hope no one slipped something to the cat!",0.1627,0
"My cat :  It was watching this lazy cat in YouTube and said come on it's time to subscribe Pwedipie.
Lazy cat : Let him subscribe my channel first and remake his lazaania song to 😹😹😹 lazaania 🐈 lazaania",-0.657,0
This is a true boss behaviour,0.4215,0
My hero.,0.5574,0
GeeeEEZez call 911!,0,0
This is my spirit animal,0.1779,1
He is a paid actor,0,0
Adorable furry fucker.......like realy!!!!,0.6562,0
Cat had too much to drink at the bar lol,0.4215,0
Hope his name is Lebowski,0.4404,0
"Kids, don't do drugs.",0,0
Is he drunk 🤔😂,-0.34,0
Just awesome! I want a cat like that,0.8016,1
OMG! That cat is very spoiled and laying all stretched out like she's a Queen of Sheba!😄😁😆🤣😃,0.4738,0
I think someone fed the cat with alcoholic drinks,0,0
My god that bell like me wanted to rubbing it,0.5574,0
WOW 😂,0.5859,1
Busy? I see 3 people there 🤔,0,0
That what you call be comfy 👏,0,0
a cat called Jesus.,0,1
Vorrei essere lui,0,0
Very funny. I own the place attitude.,0.4927,0
Hilarious,0.4019,0
Best video ever!  Made my day.,0.6696,0
That's that milk hangover 😂😂,0,0
Say nothing they'll blame the dog,0.2584,0
"Yup! Cats rule!
Tumbleweed & Popi🐈",0,0
Precisely zero fucks given 😹,-0.4767,0
LOL,0.4215,0
He's a great charmer. And he knows that.,0.7906,0
Mannnn get yo drunk ass up!!!!,-0.7946,0
That cat has one long penis.,0,0
Looks like a typical Democrat,0.3612,0
Wow that's cool 👍,0.7269,0
Cat: I own this joint. That's why.,0,0
Hope they washed they hands after touching them nasty creatures,-0.1779,0
Lmfao 😂,0.5423,0
That kitty be the OG in that hood. ✊,0,0
garfield ?,0,0
アカン💓めっちゃkawaii😆♥️,0,0
If cats were are size and domesticated they would be our rulers if released in the wild then they would get eaten by the tigers and lions!,0,0
😂🤣😂🤣😆,0,0
"The cat is almost like me nowadays, I've no fear or desire toward anything just lying down & relax.",-0.2484,0
That’s my cat in a nutshell,0,0
Gradiad x compartir..se ve tan tierno grasuas x Compartir..🇪🇨,0,0
dat catnip hit different,0,0
Cats drunk.,-0.34,0
She seems blackout last night and hangover from last night. Hahaha,0.5574,0
She sleeps like a human,0.3612,0
"Probably, she split up with her cat and is drunk in sadness",-0.6486,0
Security....,0,0
Oh my goodness that is so funny!,0.7925,0
🙂 Awesome 🙂,0.6249,0
Hahahaha 😚,0,0
The cat looks so human chilling like that.,0.3368,109
That's funny,0.4404,0
"Now That's Called ""Chillin Like a VILLAIN!!",-0.5294,1
"The true cat spirit.
Here here!",0.5848,0
"That cat got his check then fake a heart attack to get out of paying his bill 
I've  made this play several times",-0.5346,17
Id kick that cat to the stratosphere,0,0
It was dying,0,0
so lazy cat,-0.4201,1
Sarakapottu restaurant ku naduvula ipadaiyada flat agarathu poonapayalae orama poi paduda,0,0
